id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4.84064E+15,Mh39thylb,1641301862,才会相思·便害相思,我在北京，我目前隔离在家，因为同一栋楼里确诊?，目前社区通知是隔离五天，算上临时封控的当天，目前快递外卖都有社区工作人员送上门，物资保障到位，核酸目前说是发抗原。五天时间对于我来说如果能够更多保护我的家人，我完全可以接受配合。现在精准防疫已经精准到每层每楼了，这种尽可能的让伤害做到减少为什么难以配合呢？虽然新冠已经致病性不高，也许如同感冒，可是它对于有基础病的老人以及弱小的儿童伤害是不能视而不见的呀，不放开的时候去医院转转，去儿童门诊看看是不是人满为患，全面放开后孩子发烧39度你不往医院冲？那个时候医院的人数反正我不敢想。当然要生存生活也要有，但是在没有做好万全准备下贸然提出放开是不是太冒失了？就像你现在高喊自由，但是我特别想关心一下你的口罩备多少，医用外科口罩和kn95，n95你都备了吗？消毒液消毒工具备多少，感冒发烧止痛药有没有备齐，据说感染后嗓子疼痛嘶哑，有没有买好相关药品嗓子含片啥的，明天就放开这些东西你有没有？即便是开放我们的人口密度也要随时戴口罩，尽可能不感染或者减少感染，这个病毒不是一次就免疫了，也可能会多次感染。是生病就算是感冒便秘牙疼小病它也会难受啊，更何况传染率那么高的新冠。我们的先辈们哪一个不是从吃苦中来的，我们和别人不一样，我们从苦难中走到现在也没有太久，一辈有一辈人的担当，我们的前辈们从无到有的这个过程，摸索的这一路哪一个是容易的，守护好大家，相信我们的国家，这只能必须这么做。想想过去的日子，我们这一代年轻人生在最好的时代，享受了和平的幸福，还没有经历大灾大难，我们的父辈们为我们扛起的幸福生活，到我们这一代了该我们替我们的父母亲们扛起了，我们接过他们的担子保护他们保护下一代。疫情防控措施正在慢慢进一步完善，我们要相信国家，即便是放开那也是深思熟虑后的结果，不管哪一种，我只支持我的国家。,,,,,1,17,26,2022/11/28 4:34,iPhone 12 Pro Max,,,
4.84064E+15,Mh39fCvHu,2627452340,何德恺,#北京疫情#首先，必须得承认这三年来的成绩，因为一开始毒性很强，所以方式方法是没错的，保住了很多性命；其次，近一年以来，因为地方的执行问题，确实衍生了很多的问题，造成了许多次生灾害，这是必须要承认的；再次，一些做法确实是欠妥的，比如满屏的404，这点真的很会激怒人，所以我才一直说，堵是不行的，要疏；再之后，在现在毒性没那么强的情况下，虽然已经做出了改变，但是下面执行变了味，这一点也是要正视的。但是，这一切的一切，都是咱们自己内部的问题，咱们自己解决。而且，我强烈地觉得，就是因为在逐步放开了，那些外面的人可能觉得之后再也抓不住机会了搞事了，所以趁着这个当口搞上一波。我一直劝大家，要理性、平和、合理，不要盲目、跟风、上头。希望大家擦亮眼睛，别被坏人利用。,,,,北京疫情,3,25,114,2022/11/28 4:33,iPhone客户端,,,
4.84063E+15,Mh2UTo0gF,6418925782,日向宗家大小姐,有时候在想啊，吼着放开放开，反正得了也是感冒一场那些人，要是政府通知你得了自费治疗，是不是会安静许多？我总觉得吼着放开的人（境外势力除外）是很自私也没心的一群人，你们家里是老年人或者病人一位都没有？还有国外可是不少身体健康的年轻人得新冠病逝哦，这么想为自由而死建议赶紧自己动手。疫情大家都不好过，不好过总比经历死亡好吧，总比看着自己亲人因新冠病逝好吧？,,,,,0,31,5,2022/11/28 3:58,荣耀V30 PRO 5G,,,
4.84063E+15,Mh2Uzf8HI,7308734013,不再犹豫cwzcr,都说肯定会放开，如果要放开也不时候这个时候吧。0疫情又严重，又快要过年了，这个时候要求国家放开，可能吗，只希望不要走极端了，不要过度防疫，也不要不计后果彻底放开,,,,,0,0,0,2022/11/28 3:57,Redmi K50 Pro,,,
4.84063E+15,Mh2TdApwI,5664581115,流浪的小星星呀,很久之前就觉得整一场疫情就像一场博弈外部摆烂到最后我们真的能独善其身吗从二十条来放开的呼声越发高涨文明言语也可但有些言论真是草菅人命轻飘飘不负半点责任这两天的事为政策为执行去争取没问题可扯上政治也是无语没有新的ok的后备也敢说也是佩服有脑子要是有的话就更能说是预谋,,,,,0,0,0,2022/11/28 3:54,iPhone客户端,,,
4.84063E+15,Mh2SMqtyH,7501600690,求一个温润如玉,深夜好像更清醒和冷静一些。我希望的从来都不是放开躺平，只是气愤于某些地方的迷之操作，不想看见发生那么些荒唐事。周围充斥着大量的信息，模糊且真假难辨，但都极具颠覆性。视频、语音、图片、聊天记录全都可以选取任意时间任意地点任意片段进行缝合，打造成想给人们看到的样子。自诩能独立思考，年轻又热血的我们是最容易上头且被煽动的了，然后迫不及待地想用自己的方式发出声音希望让更多的人听到，可能是像我一样引出鲁迅先生的名句去讽刺些什么，以为自己终于读懂鲁迅了。然而真正讽刺的就是我以为读懂了，但压根不知哪一口馒头才是有血的。每到第二天便会觉得前一天的自己十分幼稚，这也是我常常删掉某些动态的原因之一。况且颜色革命的味道过于浓郁了，至少看见白纸的时候就get√到了。政治如果动荡，同时又面临疫情的时候，才是最大的灾难。任何过度防疫的行为都应该被反对，因防疫而死人更可以去愤怒，但这从不说明一切都烂。我永远热爱我的祖国。想润的别来。啊，不被难分真假的东西牵着鼻子走舒坦多了，果然我离不开深夜。忽然意识到那些沉默的大多数啊，未必是麻不不仁的。,,,,,0,1,4,2022/11/28 3:53,HarmonyOS设备,,,
4.84063E+15,Mh2SxCNyE,5650940696,introbotfather,#微博赞赏##初次解锁微博赞赏#@微博打赏#防疫隔离观察#下午接到街道办电话，通知自己被判定为密接者，让待在家里不要外出活动；晚上接到司机师傅电话，让收拾行李，晚点来接，统一集中隔离观察。两点准时上车来到这里。惊叹深圳的速度，感谢政府的安排。疫情卷土重来了，最近看了很多让人痛心的新闻和信息。的确，疫情四年了，我们付出的代价太大了，损失太多了。甚至，不少人面临的困难和压力确实要支撑不了了。但是，我们这就要向新冠举手投降吗？我们已经付出了那么多，现在放弃了，以往的付出算什么？我们的人口这么多，这么密集，真放开了，后果会怎样？！当我们怒火冲天时，当我们想要爆发的时候，想想以往的伊拉克吧。萨达姆的失败有多少伊拉克人民的不满，反抗，而如今的伊拉克现状又是什么样？你我就是一个平凡人，既然不能出太多力，就不给政府添乱了吧。,,,微博打赏,"微博赞赏,初次解锁微博赞赏,防疫隔离观察",0,8,2,2022/11/28 3:52,iPhone客户端,['https://wx3.sinaimg.cn/large/006aqLOMgy1h8kav87ecyj31400u0q92.jpg'],,
4.84062E+15,Mh2Q3aTTg,2092995152,双峰麻辣,太久不关注疫情了……所以，现在的趋势是“一定”要放开了然后学生果然是最容易是煽动的闹出就一股GM的气势只希望别扩大升级害了自己但是放开之后呢？免费治疗也会没了吧明天赶紧囤一批感冒药不管怎样未雨绸缪,,,,,0,0,0,2022/11/28 3:46,HUAWEI Mate 30,,,
4.84061E+15,Mh2wxmP3e,5991130161,一道彩虹久伴李,#不要听说试过再说#我以为你说疫情放开,,,,不要听说试过再说,0,0,0,2022/11/28 2:58,vivo S15,,,
4.84061E+15,Mh2vSisdn,1179667857,在下淘子,先不说真放开了你想要的是不是都能有，你年轻不怕后遗症，老年人怎么办？就这么自私打算牺牲老人了？父母辈儿辛苦一辈子老了老了疫情并发症进医院还不是得你照顾？到时上伺候老人，下接送孩子，万一孩子抵抗力差也?了再传了一大家子，到时候个个都难受谁照顾谁啊？医院社会老龄化再加上易感人群并发症导致医疗挤兑不收治，你又得说国家不管你，快醒醒吧上头青年们，回不到以前了，认清现实就这么难吗，真的放开了那些滥用职权就会消失吗？不可能好吧，它只会华丽转身变成其他稀缺资源，闹放开以前先摸着自己毛发稀缺的脑袋想一想，你连加不加班自己都左右不了，还指望放开以后自己能有享受稀缺资源的权利？啥家庭啊？你有那个特/权吗？,,,,,18,105,192,2022/11/28 2:56,劈了叉的iPhone 13 mini(粉色),['https://wx1.sinaimg.cn/large/46504d91ly1h8k9pn5g2yj203f04j743.jpg'],,
4.84061E+15,Mh2v9oCBf,2713419641,曺傢曰,#北京疫情#我要是有钱得资本家，赶紧放开吧，反正我天天有人上门做核酸，单管3小时出结果，感染了一针单抗下去3天转阴。放开风声一有，直接投资医药，坐等股价飙升套现。再联系一堆莆田系医院和专科医院，专做新冠治疗和后遗症恢复，公立医院医疗挤兑没床位，直接广告渠道拉满，有种你儿子女儿老人发烧40度基础病别治，来了我就狠狠宰你一波，这可是救命诶，钱该不该花，该花！火葬场是国营没办法，可是纸钱花圈骨灰盒都是好东西啊，找几家不错的投资增产，三七分成，七成是我的，三成厂家还得看我脸色。跟莆田系联动起来，治死你然后殡葬一条龙服务，花圈纸钱骨灰盒都给你准备好啦！企业以后缩编优化，就开除得新冠的，说你上班不认真，你说是后遗症导致，你累，你头疼，你胸闷？抱歉后遗症在功能上检查不出来诶，开除一批人，还压低市场人工价格，用低价再招一批进来，成本降低都是钱啊。老板们互通一下，一起先开除，再压价招，各行各业从业者在一个城市的圈子就那么大，都喜欢有经验的，所以还是行业内部流动。搞定这些全额套现，然后？润啊！等什么呢！钱从中国到香港，香港到英国，英国到美国，美国再到香港，一圈下来十分钟不要，洗的白白净净拿着就润！赶紧放开！老子要挣钱！挣钱渠道就在这了！,,,,北京疫情,0,11,35,2022/11/28 2:54,HUAWEI P30,,,
4.84061E+15,Mh2uTaJyp,2165762104,温志达-,国家太难了，内忧外患，这不是疫情，这是有预谋的生物战。全面放开对你们这些示威游行的人有什么好处？确诊了美帝能给你们治吗？财政赤字，国家实在没有能力自己检测，只能交给第三方，地三方发国难财，国家不也在查了吗？既然生在中国，就跟国家一起，打好这场战，不要老跟着舆论走，被美帝当枪使。,,,,,9,119,379,2022/11/28 2:54,Redmi K40S,,,
4.84061E+15,Mh2uaxnUf,5536010592,克嚕克哩,有些人觉得疫情放开之后，一定会发生医疗资源挤兑，大批老人因基础病加感染而去世。我想说的是，当下疫情已经让很多人失去收入，你们眼里认为的那部分老人，他们甚至没有钱去看病。还有一些老人因为疫情防控，没有办法及时就医，那些需要定时拿药的，那些需要去做透析的，就活生生等死吗？未来可能会发生某种人们不愿看到的情况，所以就忽略当下所处的困境吗？说不要放开怕感染的，我很好奇，你们觉得要多久放开合适呢？三年，五年，十年？那我建议不如纹个半永久口罩。,,,,,1,3,35,2022/11/28 2:52,iPhone客户端,,,
4.84061E+15,Mh2tpAzZI,6473064938,用户6473064938,#郑州疫情#现在的主要问题是就算得了新冠会怎么样，它的毒性究竟有多大，如果确实如感冒一样，那为什么不放开呢，这背后又有什么隐情。,,,,郑州疫情,0,3,8,2022/11/28 2:50,三星Note10＋ 5G,,,
4.84061E+15,Mh2tirOJm,1774377494,林冰0704,一直在看纪录片和写字，没看新闻。此刻才看到很多事。夜深了，和大家说几句真心话。?【第一部分1.核酸造假，甚至将核酸做成发国难财的生意，官商勾结等，请严查。2.我们活着的目标不是提心吊胆进方舱，或迟早进一趟方舱。而是希望可以同心协力，用人性化的方式，战胜病毒。既然方舱里能治病，家里条件那么好，为什么不能？所以，疫情下一步我们更关注的重点，是【关于阳性病例能否居家救助？如何减轻居民进方舱的恐惧感？】的办法。3.请官员把“为人民服务”写在额头上，没有人民你们屁都不是。4.请把“随意封控”行为进一步严禁。【第二部分?1.学生和大家别闹事。关于这点，我不想多说什么，只说一句话：你们很年轻，推你们上前一把的人，回头转身比你们跑得快。不希望悲剧在你们身上上演。我们作为读书人，就算有一万个人不理解我们国家，我们作为读书人，也要第一个理解我们的国家。我们今天的时代，从历史大脉络上看，依旧是往前发展的好时代，希望你们有长远的眼光，不要迷茫，不要因一时困顿而过激和冲动。2.情绪解决不了问题。只有合理的诉求，认真的态度，才能解决问题。我们大多数人出生以来，都没有遇见过什么叫最糟糕的政府，因为到今天我们一直是最好的政府，这经得起时间和天地的考验。如果是在政策的执行环节出了问题，可以好好表达诉求、愿景。因为我们的政府是最好的政府，所以我们的诉求、愿景一定能够被看到和解决。3.现在大家闹，只是因为90%以上的人都没有感染而已。因为之前国家一直在帮我们筛查，把病毒排除，耗费了巨大的人力物力。如果真的没步骤、没秩序、没安排的放开了，假如真的90%真的感染了，病毒来到我们每个人身上或亲友身上了，或因染病导致了其他重大问题，那么到时候，再上网写小作文呼救都没用了。4.任何向政府提出的合理诉求，都不要用肉搏的方式。勇气更需要与方式方法结合。在网上给你们点赞的人，并没有站在你们的队伍中，他们只是拿着手机点赞。任何触法、违法风险都没有碰到他们。5.参考香港暴乱的处理结果。6.情绪压力的释放与很多方式，但口号不能随便乱喊的。喊了会有回音的。愿每个人都清醒，平安。,,,,,43,2,168,2022/11/28 2:50,iPhone客户端,,,
4.84061E+15,Mh2sZuSTh,2615617507,不要叫我丶凳子,#广州海珠近万人有疏解意愿#乌烟瘴气啊……动动脑子吧，别动不动就在那喊不做核酸，放开。不做核酸谁知道哪个羊了，凭现在的感染速度跟人口密度，几天就成千上万人了，觉得年轻有抵抗力强的是不容易感染，能挣钱，但挣了钱有命花吗？想过家里的人吗？想过自己也会有抵抗力差的一天吗？一大批人感染去医院，有那么多医疗资源吗？忙不过来，其他的病症怎么办？有那么多医院有昂贵的医疗器械救命吗？命重要还是钱重要？自由？就这带着病躯、靠牺牲他人生命换来的自由，值吗？配吗？哪个人不要吃饭不要生活啊，闹成这样到底是谁的问题？——不自觉的人。最讽刺的是现在还有人听那些不自觉的人去闹事挑拨，还自以为是“英雄”，真的“谢谢你”，本来快结束的管控延长了，疫情传播的风险又增加了。世界上本来就有好的事也有不好的事发生，但往往人们总记不得很多的好事，只记得零星几件的坏事。睁开眼睛，看到一点黑暗，就觉得天塌了，需要寻找光明，但其实只是忘了开灯，忘了揭开眼罩。,,,,广州海珠近万人有疏解意愿,3,108,563,2022/11/28 2:49,vivo Y52s高清影像,,,
4.84061E+15,Mh2sQ5WsG,6762077765,芸芸不知道的太多了,#重庆疫情#我在这里向医护人员道歉，情绪上头，没有理智了，美国放开的代价是死了很多人的，这是不可否认的事实，国内人口基数大，反复感染后症状加重医疗资源确实会支撑不住，以及我们虽然被管控，但是大部分人并没有感染到新冠不是吗，疫情最初确实是国内手段控制了疫情，没有像国外很多国家那样死了好多人，我们相信国家就行，国外放开是有代价的,,,,重庆疫情,0,85,72,2022/11/28 2:49,iPhone客户端,,,
4.8406E+15,Mh28tc8qE,2899210177,难过的人是一条狗,快新冠4年了，还不放开？？？世界杯比赛的观众和球员，难不成会因此把疫情带到全世界，世界就因新冠灭亡了？抓抓经济吧，疫情哪有穷可怕！,,,,,0,0,0,2022/11/28 1:58,iPhone客户端,,,
4.8406E+15,Mh27Mj5yD,6252386808,太阳和野花·,我以前一直觉得虽然挺多困难，被疫情影响太多，但是放开后果太严重了而且局面控制不了，至少这样是在往好的方向发展，检测封控也是为了病例减少，但是最近的事太多了，已经不知道该怎么想了,,,,,0,0,1,2022/11/28 1:57,,,,
4.8406E+15,Mh275bJA1,6090822216,A-A向阳而生,#武汉呼吁市民同心合力群防群控##优化防控工作的二十条措施##全民防疫#我支持二十条防疫防控政策。人民生命第一！人民生命至高无上！在当下新冠疫情难以有效防治，后遗症难以确定的情况下，应当严格做好疫情防控政策。疫情对每个人的自由、工作、生活、经济造成了负面影响，可以说所有人都憎恶新冠病毒。摆上来的事实是，它有致死率。年轻人身体健康可能挺一挺就过去了，但老人小孩呢？年轻人是人民，老人小孩不是人民吗？从近百年中国的坎坷苦难的发展来看，哪一代人没有时代赋予的压力，吃了生活的苦，一代人有一代人的责任，我们这一代的年轻人，应该重视疫情这场考验，防控的话我们承担的是生活经济的压力，放开的话，老人和小孩承担的是生死的考验，我觉得我们应该为他们做点力所能及的事。在没有新冠特效药，预防疫苗，封控是最快，最有效的隔绝病毒传播的方法。相信国家，相信党和政府，疫情防控的最优处置方法和政策，绝不是毫无根据，一定是全方面考虑，反复听取专家及广大群众意见，群策群力制定出来的适应我国发展现状，定制出的最优解决方案！疫情什么时候结束疫情防控互助,,,,"武汉呼吁市民同心合力群防群控,优化防控工作的二十条措施,全民防疫",0,7,17,2022/11/28 1:55,小米11 Pro,,,
4.8406E+15,Mh26mxjz3,6619249789,一途悠悠,#武汉呼吁市民同心合力群防群控#我最讨厌那些嘲笑别人说“躺平”的人，支持放开的人从来不是说躺平，而是希望不要封控，科学合理看待疫情，就比如流感一样，每年春冬季流感就多，如果有不适症状就去医院，发现是新冠，症状不重就对症治疗，嘱咐居家隔离，医院也不用封控小区更不用封控，就是病人相对隔离而不是绝对隔离，好了照样上班读书，症状重的住院治疗，就和流感一样。这才是支持放开的心态。那些嘲笑放开的人，你们内心才是最丑陋的。,,,,武汉呼吁市民同心合力群防群控,1,7,22,2022/11/28 1:53,OPPO Reno8 5G,,,
4.8406E+15,Mh2685Tky,2807343232,加贝羊羽,建设方舱的?用来建设新医院，扩大医疗资源，为放开疫情管控做准备，这才是长远规划吧。如果方舱只是用来隔离，除了愚蠢就是不希望疫情结束吧。,,,,,0,0,7,2022/11/28 1:53,iPhone客户端,,,
4.8406E+15,Mh24MoWXZ,7309678231,造电动桌的老周,百度这个图，原来已经那么多城市每天都有百例感染。疫情已经三年，我认为这是好事。当防控战胜不了科学，彻底放开，也就不需要继续熬了。这个图除了直接直辖市，城市旁边都备注了省份。唯独广州，这是啥操作？虽然大家都知道广州。,,,,,0,0,1,2022/11/28 1:49,HUAWEI Mate 50 Pro,"['https://wx1.sinaimg.cn/large/007YGFdZgy1h8k7ryon9qj30u01srjuy.jpg', 'https://wx4.sinaimg.cn/large/007YGFdZgy1h8k7rzh2sgj30u01srwi2.jpg']",,
4.84058E+15,Mh1KeAdxY,2591496361,秃噜A梦,#武汉疫情防控#不愿意放开的人去住方舱多好啊！格局要打开！,,,,武汉疫情防控,1,0,114,2022/11/28 0:59,荣耀30 Pro 5G,,,
4.84058E+15,Mh1K1kJs3,1525748962,馒小头Ting,其实要说经济，反正疫情这两年我还是努力在各种餐厅消费的，自我感觉还是为国家GDP做了一些贡献。但是如果放开的话，我感觉我应该不会在外面乱晃了，毕竟我是一个孤苦的、无人照看的、生活不能自理的少年，万一一下呼吸困难过去了，都不会有人知道，真吓人。真神奇，平时我不害怕生病，现在到挺害怕的。,,,,,0,0,0,2022/11/28 0:58,荣耀Magic3 5G,"['https://wx1.sinaimg.cn/large/5af114e2gy1h8k6cqqsa8j21400u0jv7.jpg', 'https://wx4.sinaimg.cn/large/5af114e2gy1h8k6cr78y0j21400u07bx.jpg', 'https://wx3.sinaimg.cn/large/5af114e2gy1h8k6crn6h9j21400u0adi.jpg', 'https://wx2.sinaimg.cn/large/5af114e2gy1h8k6cs2sjzj20u0140n0h.jpg', 'https://wx1.sinaimg.cn/large/5af114e2gy1h8k6cshrncj21400u0grs.jpg', 'https://wx1.sinaimg.cn/large/5af114e2gy1h8k6csxtnpj21400u0444.jpg', 'https://wx1.sinaimg.cn/large/5af114e2gy1h8k6ctdhzyj21400u0gt5.jpg', 'https://wx2.sinaimg.cn/large/5af114e2gy1h8k6ctvmwij21400u0q7e.jpg', 'https://wx1.sinaimg.cn/large/5af114e2gy1h8k6cu9gkoj21400u0afi.jpg']",,
4.84058E+15,Mh1JyncZv,1884075352,alyingtreeY,上一个十年，那么多事，还能第二大经济体，这个十年，就那么一个疫情，就搞成这个鬼样子，除了一开始那会，也没见有什么致死率呀，这样都不肯放开，你说国库有钱吧，也不说什么了，关键是又没钱，还想拿人民的钱养背后那些利益链…,,,,,0,0,0,2022/11/28 0:57,iPhone客户端,,,
4.84058E+15,Mh1JinB5d,6377954126,鹿鸣的爸爸,网上很多人在提所谓共识，说防疫坚持不下去，病毒已经防不住了，注定要放开。我不否认未来放开的可能性，但大家注意，上海今年年初爆发的就是奥密克戎，上海防住了；同期长春爆发也是奥密克戎，长春也防住了。9月贵阳爆发，封控一个月之后也防住了。实际上病毒传播途径没变，那针对其传播途径做出的防护就一定有效。如果大家都带好口罩，定期核酸，及时隔离消杀，病毒还是很难传播的。相信大家还有印象，上海疫情那波之所以引起大家反感，是因为出现大量病毒携带者明明红码还是四处流窜的事件，包括有人竟然扔下十几万的车也要徒步到宁波，还有人跑到外地后异地时间逛商场和居民区七个小时，再回头住酒店的事情。还有一些人不小心暴露了红码后，跑到其他省份报定位地址就可以拿钱的事情。这些都说明目前所谓疫情“防不住”其实是有人在恶意投毒，这些行为再加上一些有心人在互联网上的鼓吹，才导致了今天的局面。,,,,,0,0,0,2022/11/28 0:56,新版微博 weibo.com,,,
4.84058E+15,Mh1J6eymA,6066563136,aesuwfm旧言虐心b,#一核酸公司实控人今年注册16家核酸机构#前期疫情防控确实带来了效果，我们的经济率先得到发展，人民安全也有所保障。可是快四年过去了，我们仍然像三年前那样动不动封小区封城，小商户实体经济过的很困难，每天做核酸封校，每个人的生活都受到了很大的影响。长期以来，和国际上其他国家相比，我们也一定会失去发展空间。包括防疫中带来的种种矛盾和问题，我不相信这些怨言政府看不见。时间变化政策也应该相应改变，可以循序渐进但是不能止步不前。前几天说放开核酸试点，放开核酸试点是好，可是当地政策真的落实了吗?从试点到全面推行又需要几年?没有别的办法了吗？这才是人民真正关心发生在我们身边的事情，也需要政府和党的积极回应和承诺，有问题就该改该承认，而不是高高坐起开没完没了的会这痛心那否认。,,,,一核酸公司实控人今年注册16家核酸机构,0,0,0,2022/11/28 0:56,真我V5 闪充奥利给,,,
4.84058E+15,Mh1IAiCV8,2169306344,平凡路上之_GZ,如果疫情真的对我们没有任何伤害，那么政府直接放开就好了，然后一起躺平就好，何必费力不讨好，动用那么那么多的人力物力财力？疫情还在，疫情也要适当管控，这个共识我们要有，放开后，医疗资源肯定会受到冲击的，到时候，很多普通人会很难得到平时的救治资源，很多ICU都排不上，这个意识我们也要有，但不能因为这样，就长期封控，老百姓已经很配合了，但遥遥无期，是个人都要崩溃，何况很多都是手停口停，房贷车贷档租压一身的人，这样的封控于他们，于我们都是无法承受之重。现在老百姓的情绪上来了，堵不如疏，让一些城市有续开放，才是缓解矛盾的关键。长期封控，引发的次生灾难一起又一起，造成的伤害和影响非常之大，超出了很多人的预想，是人为因素导致的，该追责是就必须追责，不能罚酒三杯。前面眼看就要触礁了，要及时调整船尾舵，然后把有心引导我们触礁的小人踢下去，我们这艘大船不能倒。一方面加快特效药的研发，另外一方面加速建设专项的收治新冠的医院。个人而言，平时多多身体锻炼，加强抵抗力。有病治病，无病无症状的该干嘛就干嘛，生活还得继续。那些发国难财的，该收拾就收拾。,,,,,0,1,9,2022/11/28 0:55,iPhone客户端,,,
4.84093E+15,MhaMfaTUp,1925641063,母鸡干哈幸福到爆的老钱,不知道说什么了，总感觉想说什么。感觉国家不容易，基层不容易，每个人都不容易，政策制定也都希望大家平安，尽最大可能去保证绝大多数人的健康安全，但三年了，大家绷不住了，经济绷不住了，政策绷不住了。现在感觉很是无能为力，不知道怎么做是正确的，没有人敢对13亿的生命负责，疫情确确实实遏制住了中国的发展。总有坏人在投机倒把制造破坏，怎么管怎么防，无从下手。新冠病毒怎么变异也无从下手去预防。封控影响了大家的生活，而且影响特别恶劣，放开，万一绷了怎么办，国家在探索正确的路，但路上受伤的人怎么办，而且好多是恶意中伤呀。我只能祈祷国家快快找到正确的路，并且是光明的路。我能做的只是积极配合国家政策调整，保证思想明辨是非，积极独立。,,,,,0,1,1,2022/11/28 23:58,iPhone 13 Pro Max,,,
4.84093E+15,MhaM7dhzE,1437305737,Margaret_Chan,我对于疫情的敬畏，哪怕你说它就是流感，你得相信科学我依然敬畏，因为我觉得对流感我也敬畏。这一切源于我见过流感的可怕，残酷。26年前，我妈妈生病住院时，有一天急诊送来一个30多岁的很健康的小伙子，就是感冒发烧，被送到了内一科，然而当天晚上就出现了心率衰竭，去世了。当时我目睹了全科医生一起参与抢救，端庄美丽的科主任，刚毕业的他的主治医小C姑娘，她们的错愕，惊慌，无奈还有我的震惊，至今我都无法忘记。流感致死非常迅速，一旦高烧到40度，没能及时降温，就会烧坏器官，引起心衰，就是一瞬间。很多时候人的生命很脆弱的。很多人说，就为了那0.14的重症率，就让我们大家陪着封控一辈子吗？那你怎么就那么自信，你就不是那0.14%里的呢？我看见的那个去世的流感小伙子，才30多岁，是个很健康的人，他要是不健康，还不至于一直到高烧才去医院，可能早就进医院了。不代表你平时健康，你就肯定不是重症的人，这个谁会知道呢？你哪儿来的自信呢？但是我也觉得长期封控不行，这个需要全社会的自觉，保障等等都准备好。比如推行抗原，避免核酸交叉感染，阳性后居家隔离，要自觉。然而我们的整体素质没那么高，文盲也有，不会用抗原的，不自觉的都有，所以太复杂了。对于我们的社会，可能只能靠强制管理，反而速度最快，你看看稍微一放开，人数就开始增加，说明我们不管就有人不自觉，一管又说一刀切，真的太难了。,,,,,0,2,0,2022/11/28 23:58,三星A6s 有颜有料,,,
4.84093E+15,MhaKB0YDk,1107099007,假扮灬天使_欧如意,#重庆抗疫一线医护人员的肺腑之言#她们至少有一份工作，有一份工资，累至少有收入。但是多少底层老百姓因为疫情封控，没工作没收入，交不起房贷，没钱吃饭，负债累累，甚至被各种衍生的灾难夺了性命呢？这样相比较，她们有什么值得我感动的？赶快解封吧！全面放开吧！要死也让我死痛快点，心身双层的痛苦，别这么折磨我了！草尼玛的,,,,重庆抗疫一线医护人员的肺腑之言,1,4,19,2022/11/28 23:54,iPhone 11,,,
4.84093E+15,MhaKgwXVf,5523344244,真昼Silence,#大同疫情#啥时候给咱通个快递？真反人类……眼睛都快瞎了……要不放开算了？大家该去干啥干啥，该玩玩该吃吃放开了估计也跟现在差不多……对大同得疫情防控失望至极，我的自由呢？,,,,大同疫情,0,2,10,2022/11/28 23:54,OPPO R15x,,,
4.84093E+15,MhaJggAC0,7308206883,艳阳炎风,或许人们会觉得，疫情那么久了，这些并不值得人们再感慨再赞扬，拍这些东西都是在自我感动。但扪心自问下，当下你真正面对的时候，需要你也加入进去的时候，你有勇气吗，你敢吗？我相信，有三分之二以上的人不敢的。或许人们就会说它就是个小感冒，是你们这些人把它看的太严重了，吃点抵抗药就好了，早就应该放开了。说这话的人，我希望他们可以摸着心回想下，疫情第一年，“我今生很庆幸生在中国，活在中国”广泛流传时，说这话时的真心。疫情之下，确实有那么恶心肮脏的狗蝇，但也真的有那些深入在一线，日夜战斗的无名人士。与其去为那些狗盗宣传提高知名度，不如在核酸检测时，轻轻的对那些志愿者、医护工作者说声谢谢。L艳阳炎风的微博视频,,,,,0,0,1,2022/11/28 23:51,广州超话,,"http://f.video.weibocdn.com/u0/wcGlCECegx081929Rn9C01041201AXQy0E010.mp4?label=mp4_720p&template=960x544.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1671729446&ssig=3eceTCkylU&KID=unistore,video",
4.84092E+15,Mhaof3WEA,5237047971,积极废人张豆豆,以前总觉得疫情离我很远，现在真正到了跟前，看到奋战在一线的同事，心疼、感动，如果没有小宝宝的话，也会选择加入。但现在有了宝宝，感觉顾忌很多。现在越来越多的声音说要放开，对于青壮年，放开可能是一场“感冒”的事。对于未有防疫措施的而又抵抗力弱的老年人和婴幼儿呢？作为妈妈，我不敢想象，以后带他出去，戴不住口罩的他有了那个万一。生命不容许去试错。这个世界会好吗？,,,,,0,2,0,2022/11/28 22:59,荣耀70 5G,,,
