id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4.84881E+15,MktJxhOgE,1898230742,送你一座不孤城,?之plog??p1：最近都有好好吃饭p2：上周才出去放了风这周就??p3:疫情放开后校门口的小板凳越摆越多,,,,,0,3,3,2022/12/20 17:45,iPhone客户端,"['https://wx3.sinaimg.cn/large/7124b3d6ly1h9aezuynhrj20uk5d34qs.jpg', 'https://wx3.sinaimg.cn/large/7124b3d6ly1h9af0nu7t9j20xc4e81kz.jpg', 'https://wx2.sinaimg.cn/large/7124b3d6ly1h9af0pufokj225337kqv7.jpg']",,
4.84881E+15,MktJqclht,2019533573,喜欢每一天O_o,当下的医务工作者真的太惨了，看到之前的同事，大学同学，校友陆续被感染，没有物资保障，医院缺物资缺药，真的是五味杂陈，疫情爆发必须置身一线，想起2020年春节物资极度缺乏的当时我们根本没有口罩，最后靠着社会捐助换下了用了三天的口罩，现在放开了医院又成为了高发病地，工作人员陆续被感染，并且还有很多根本没办法休息要带病工作，最重要的是依然没有物资保障，医院缺物资缺药，药店也买不到药、酒精。哎，希望我们都健康，早日战胜疫情?,,,,,0,0,0,2022/12/20 17:45,iPhone客户端,['https://wx1.sinaimg.cn/large/785fa305gy1h9af0gav67j20u01pw0ys.jpg'],,
4.84881E+15,MktJ8wTZB,6373395074,Ft小号00,记得从管控结束刚放开的时候，说百分之九十五症状，属于轻症，像普通感冒一样，现在呢？饭馆里坐满了人，门帘拉的严实一丝风都进不去，没有窗户。都以为疫情结束了，放开吃。晚上烤肉店也是人满为患，现在呢？,,,,,0,0,1,2022/12/20 17:44,iPhone客户端,,,
4.84881E+15,MktJ8ss60,1734403852,ViVi小萍子,#2022xiaopingzi碎片日常#许久未做的DailyVlog休息在家的这天准备来记录这特殊的时刻疫情放开了，这几天爆发了孩子们都陆续病了，。上周末接触了大量的未知健康情况的孩子网上铺天盖地的预防配方，还有各种妙招药各种缺货，反正大家就是跟风囤，使劲囤的节奏预防是需要的，增强自身的抵抗力很重要在家喝柠檬水，喝维生素C水，艾灸希望大家都能平安健康LViVi小萍子的微博视频,,,,2022xiaopingzi碎片日常,0,2,2,2022/12/20 17:44,微博视频号,,"http://f.video.weibocdn.com/u0/Bdp6M1regx081HIxGecg01041202xQGV0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1671725093&ssig=RZBQ%2BN5GEs&KID=unistore,video",
4.84881E+15,MktIM2jQz,3675533453,湖南铁道职业技术学院微博,#湖铁微分享#随着疫情的放开，小洋人越来越多了，一定要保护好自己的身体哦～小铁小调查，看看你属于哪一类？#大概率都会感染越晚变阳症状越轻#你?了吗,,,,"湖铁微分享,大概率都会感染越晚变阳症状越轻",0,0,19,2022/12/20 17:43,湖南铁道职业技术学院超话,,,
4.84879E+15,Mktntdu24,2391250353,力渣渣,我发表了头条文章:《记疫情放开之后》O记疫情放开之后,,,,,0,0,0,2022/12/20 16:50,iPhone客户端,,,
4.84879E+15,MktnskeQn,2190885562,瑞达期货官方,【瑞达期货生猪产业日报20221220】春节前出栏窗口缩短，养殖端持续出栏，且国家发改委称在两节期间还会加大投放力度，增加市场恐慌情绪。南方腌腊尚未利好盘面便接近尾声，今年腌腊需求较往年锐减三成左右，虽然疫情封控措施逐渐放开，但需求恢复速度较慢，尚不足以对冲供应端释放的压力。（仅供参考）O网页链接,,,,,0,0,0,2022/12/20 16:50,微博 weibo.com,,,
4.84879E+15,MktnfgQWg,5254831136,记住不要和烂人生气,天选打工人疫情封控的时候被拉去采核酸疫情放开科室人全了就剩俩人在工作其中就有我一个针不戳,,,,,0,0,0,2022/12/20 16:50,荣耀V20 4800万3D相机,['https://wx3.sinaimg.cn/large/005JCJCUly1h9adega1rhj32a737j7wi.jpg'],,
4.84879E+15,Mktn46yml,6025865436,长风嘉宝,自疫情放开，可怜了孩子，担心着老人，身边的同事接二连三的倒下，唉！来的有点猛啊！,,,,,0,0,0,2022/12/20 16:49,HUAWEI Mate 50,,,
4.84879E+15,MktmFwA20,2043878715,玩糖的,疫情封控完全放开，相关案件该放人就要放人了。,,,,,8,2,24,2022/12/20 16:48,iPhone XS Max,"['https://wx3.sinaimg.cn/large/79d31d3bly1h9ade2w2hxj20l607zq5y.jpg', 'https://wx1.sinaimg.cn/large/79d31d3bly1h9adfo7bxnj20yi22o4qp.jpg']",,
4.84879E+15,MktmmF9an,6538202307,Gugii_11,《疫情放开后大家都在聊什么》,,,,,0,4,0,2022/12/20 16:48,HUAWEI P30,"['https://wx4.sinaimg.cn/large/0078tD5Vgy1h9adfgm186j30ku1h9n4t.jpg', 'https://wx3.sinaimg.cn/large/0078tD5Vgy1h9adfhrvjpj30ll1h9dnn.jpg', 'https://wx2.sinaimg.cn/large/0078tD5Vgy1h9adfiwcqkj30kn1h90zv.jpg', 'https://wx3.sinaimg.cn/large/0078tD5Vgy1h9adfjyxwuj30kn1h6455.jpg', 'https://wx3.sinaimg.cn/large/0078tD5Vgy1h9adfktrb0j30r61ev7bh.jpg', 'https://wx3.sinaimg.cn/large/0078tD5Vgy1h9adfli9hjj30m41h9461.jpg', 'https://wx2.sinaimg.cn/large/0078tD5Vgy1h9adfpoixkj30lb1h9wlv.jpg', 'https://wx2.sinaimg.cn/large/0078tD5Vgy1h9adfqc4edj30ol1h9jzf.jpg', 'https://wx1.sinaimg.cn/large/0078tD5Vgy1h9adfqsxdnj30k51h9wlm.jpg']",,
4.84879E+15,Mktm36RB4,2609628571,奔跑的ratel,宜家没有人，圣诞的东西在打折路上没有人，开车开出了一种过年的即视感……疫情期间人少了，放开之后人没了，期待第一波好起来的人能快点让城市鲜活起来,,,,,1,17,2,2022/12/20 16:47,HUAWEI P50 Pro,"['https://wx1.sinaimg.cn/large/9b8bc59bly1h9adbbi060j20u0140gpe.jpg', 'https://wx3.sinaimg.cn/large/9b8bc59bly1h9adbe3iw4j20u01407ca.jpg']",,
4.84879E+15,MktlEEycy,1655221554,孤山梦话,网上说日本都过峰八次了，以这病毒的尿性可以反复感染。放开不等于疫情过去了。还是要做好个人防护，记得戴口罩。,,,,,0,0,2,2022/12/20 16:46,微博轻享版,,,
4.84879E+15,MktlB4Mav,6062281070,带皮薯条,一直觉得今年怀孕是最佳时期…结果偏偏…遇上疫情放开…发烧持续上升中…希望一切平安！,,,,,0,0,0,2022/12/20 16:46,iPhone客户端,,,
4.84879E+15,MktleEmxM,5361022396,发量惊人的医学尼,阳的太多了，实在没人干活了，门诊停了，急诊不再收了，监护室9个病人，一个大面积心梗，一个ARDS，两个插管脱不了机，两个慢阻肺呼哧带喘，一个支扩大咯血，两个人倒，一人一个24，普通病房40个病人，七八个无创或者高流量，仨人管，白夜下这么倒，就这节奏你看我还能活几天，今天主任也烧了，我的确是决赛圈了。TMD#放开疫情##致敬疫情前线的医院人员#,,,,"放开疫情,致敬疫情前线的医院人员",0,11,3,2022/12/20 16:45,Redmi K40,['https://wx2.sinaimg.cn/large/005QOiPaly1h9ad5qfi9yj30mr1gsag9.jpg'],,
4.84878E+15,MksYj1G52,2033870905,牛小爬love,疫情放开后，还是没有逃过，小朋友变成了小阳人，18号下午开始发烧，直至今天早上退烧了，生病期间很黏妈妈，时时刻刻挂在妈妈身上，有时难受的哭闹，有时一动不动的趴着，第一次经历孩子高烧的新手妈妈心急如焚，还好历经三天退烧了。???,,,,,0,0,0,2022/12/20 15:48,iPhone客户端,"['https://wx2.sinaimg.cn/large/793a6839ly1h9abm4oqc4j22c0340e82.jpg', 'https://wx1.sinaimg.cn/large/793a6839ly1h9abm5ozsfj22c0340e82.jpg', 'https://wx3.sinaimg.cn/large/793a6839ly1h9abm6tc8uj22c0340b2a.jpg', 'https://wx4.sinaimg.cn/large/793a6839ly1h9abm3mpf1j22c03401ky.jpg', 'https://wx1.sinaimg.cn/large/793a6839ly1h9abm7rhepj22c0340hdt.jpg']",,
4.84878E+15,MksY8DL7c,5972858426,巴拉拉不neng亮,终于买到抗原啦，没有买到抗原的伙伴看这里?，自从疫情放开之后防疫物资十分紧缺，手上仅仅只有公司发的一盒试剂，让我们且用且珍惜，就时刻关注抗原信息，翻了各大平台才知道有些药店是有售卖抗原试剂的，为了防止跑空，大家可以在高德或百度上查看附近的药店，提前打个电话询问一下，然后提前去排队，5块一个，每个人限购5个，保持不浪费原则，抗原不需要每天都测，一般发烧后第二天和感觉症状好了后再测更好。,,杭州,,,0,7,8,2022/12/20 15:48,iPhone客户端,"['https://wx3.sinaimg.cn/large/006wdvkegy1h9aahge4btj30u01hc7j6.jpg', 'https://wx1.sinaimg.cn/large/006wdvkegy1h9aah67ewlj30u01hcq99.jpg', 'https://wx3.sinaimg.cn/large/006wdvkegy1h9abhwjqj0j30vo0q7gp5.jpg']",,
4.84878E+15,MksXFnzuO,2752633923,木易丨MuYi,#抗原试剂一盒难求局面或将扭转#现在深刻理解到，国家防疫三年，付出这么大的代价，真是用心良苦了。那些当初喊着放开的人，你们出去浪了吗？你们去消费了吗？你们去上班了吗？A股这免疫力，外面都阳的啥样了！A股还一片绿。这行情，明显是对疫情放开后的预期失望，以为可以到处旅行提振经济，实际一看，还不如封控时候人流大了！上班的同事现在都没几个了！,,,,抗原试剂一盒难求局面或将扭转,0,1,3,2022/12/20 15:47,iPhone客户端,,,
4.84878E+15,MksXxFmG8,1823981650,幸福在左右--,这次全家都没有放开后的疫情，先是哥哥头疼发烧，接着是我，然后老公和弟弟。自己期待了好久的生日今天居然到了，可是蛋糕也不敢定，担心不卫生，菜也没弄啥。46岁的生日就这样稀里糊涂的过了。弟弟说过年的时候一定要买个蛋糕吃。好吧。祝自己生日快乐，平安健康！,,,,,0,0,0,2022/12/20 15:47,荣耀30S 5G 美由芯生,,,
4.84878E+15,MksXuekkq,1340632371,---青叶---,快递小哥们感染率看来的确很高，很多快递公司因为疫情感染人力不足都停了。快递停了，对生活还是很影响的，网购让生活变得便利，但现在网购不便，商店又不太敢去。我在没放开之前邮购的用品到现在还没到货。看报道还有二次复阳的，朋友圈有朋友也在发。想去医院开一点药，先生说别去了，过一段时间再说吧。可我觉得过一段时间会更多感染者。中国的人口密度太大了，传染的速度飞快。要放开之前，对一些判断很敏感，去药店买药，买了几盒莲花清瘟胶囊，家里有点布洛芬，退烧药就没买。总觉得准备一点就行，多了占用医疗资源，会有很多人感染买不到药。我虽然只买了一点，但现在还是避免不了很多人买不到，另外涉疫药品都在涨价。朋友说按照你当时的判断，你多囤一些药品，你就发财了。我笑着说那不是发国难财么。当时最初有疫情时，对口罩的判断也是，买了几包备用，再给公公婆婆买了几包送去。当时也是这个想法，备一点，别占用太多资源。但后来还是遭遇了口罩涨价，一罩难求。小我的力量在大环境下有时候是微不足道的。,,,,,0,13,10,2022/12/20 15:46,荣耀30 Pro 5G,['https://wx4.sinaimg.cn/large/4fe86d33ly1h9abnumiljj20qo0xn42o.jpg'],,
4.84878E+15,MksXiDmzw,5626994641,正能量1945,三年来专家们总在说由于以人民生命为重坚持了动态清零，中国是疫情最轻最安全的国家。最近专家们又说放开必然得病的人大增，那么为啥要放弃动态清零呢？真不明白。,,,,,1,1,0,2022/12/20 15:46,新版微博 weibo.com,,,
4.84878E+15,MksX7t2El,7689610932,杜秀连86,疫情反反复复，现在放开了更加严重，身边都是羊人，你有没有一个不用出门就能够在家能够赚钱的机会呢。,,,,,0,0,0,2022/12/20 15:46,Note 10 Pro,,,
4.84878E+15,MksWSjnb7,6068166520,勾搭社,贫富差距问题，三年疫情问题，“放开”后大面积感染问题，“放开”给每个人带来的病痛以及有可能出现的失去亲人的悲痛问题，“放开”后所谓“封控派”和“躺平派”的对立对抗，“放开”后的经济窘迫问题……多重问题堆叠，国内群众矛盾不断增加激化，相信国家也意识到这个问题，这种情况极容易被境外敌对势力利用。所以，当国内矛盾堆积到顶点，以及国内矛盾的难调和性质，国家需要一个“统一的”出口重新凝聚国内民众的力量。预测，明年年初，俄罗斯收拾了乌克兰后，国家会根据俄罗斯掌握的乌克兰生化实验室证据，借“新冠问题”宣布新冠病毒是M国一手制造并传播！凝聚民心后，顺势统一台湾，将M国势力赶出西太平洋和南海！,,,,,0,0,0,2022/12/20 15:45,iPhone客户端,,,
4.84878E+15,MksWI4wQg,6509473544,天津科技工作者,#硬核科普课堂#【“放开了我却更慌了？”疫情下的抑郁症怎么破！】与放开同步而来的，还有许多担忧和焦虑——“我阳了吗？”“我什么时候阳呢？”“我怎么还没有阳呢？”......放开了，人们反而更慌了，该怎么办？→O“放开了我却更慌了？”疫情下的抑郁症怎么破！,,,,硬核科普课堂,1,0,2,2022/12/20 15:45,新版微博 weibo.com,"['https://wx1.sinaimg.cn/large/0076x5qMly1h9a4ag09jqj30m80gun2p.jpg', 'https://wx3.sinaimg.cn/large/0076x5qMly1h9a4aibltfj30m80hsjxm.jpg', 'https://wx3.sinaimg.cn/large/0076x5qMly1h9a4athalwj30gc0gqait.jpg', 'https://wx4.sinaimg.cn/large/0076x5qMly1h9a4ayqzzqj30g50algri.jpg']",,
4.84878E+15,MksWF50bc,3584548002,栗子Super丽,疫情放开我就成为了第一波的小阳人，前三天的煎熬很痛苦：发烧、呕吐、头疼、浑身酸痛无力、咽喉吞刀片、咳嗽、嗓子哑，甚至第四天依然发烧??，哎，好在第五天各种症状已消失，仅剩咳嗽和嗓子哑，也爬起来给婆婆、儿子煮粥了。或许不是身体恢复好了（下楼时腿还是抖的，站久也是心发慌的），而是一种责任，因为婆婆因为照顾我倒下了，公公因为照顾我和婆婆也不舒服了，二宝被送回妈妈家，大宝要上网课，老公出差在外，这个时候就需要我来照顾他们呀，加油早日康复呀，大宝、二宝加油呀争取不进?群,,,,,0,0,0,2022/12/20 15:44,iPhone客户端,,,
4.84876E+15,Mksz466jd,5678820563,WoLer-,万万没想到盼星星盼月亮终于盼来的大放开居然是这种情形各种抢药每天穿梭在???中希望疫情赶紧过去叭??????#plog#,,,,plog,0,3,2,2022/12/20 14:46,小米11,"['https://wx1.sinaimg.cn/large/006cjKE3ly1h9a9vq1kdxj30u01uojyj.jpg', 'https://wx2.sinaimg.cn/large/006cjKE3ly1h9a9w2ylntj30wj0u0n00.jpg', 'https://wx1.sinaimg.cn/large/006cjKE3ly1h9a9xb0uehj30hs0lm76l.jpg']",,
4.84876E+15,MksySj2oQ,7122949599,NewmanBR,愤青（暂时找不到更好的称呼）们，疫情封控说国家管太严没有自由，放开了说没人管了抢医抢药自生自灭，大疫三年连这点对策都没有。正反话都给你说尽了呗。看看咱们如此庞大的人口基数，和错综复杂的央地关系，很多事情不是想当然可以完成的。但愿此次用时间换空间可以成功。,,,,,0,0,1,2022/12/20 14:46,OPPO A96 5G,,,
4.84876E+15,MksyK0Ay6,5458083348,佛系持股-目标每年10个点,#各地疫情走势与大数据预测基本一致#zc总是要么极左，要么极右。从一两例确诊甚至没有通报确诊就要全城封死，一瞬间转变到全部放开，且没有储备相应的药品、抗原、口罩，也没有提前安排产量的提高。因此造成了巨大的撕裂和混乱。这种突然的转变，其实贯穿了新中过的历史，但人类从历史中吸取到的唯一教训就是:人类从不会从历史中吸取其他教训。,,,,各地疫情走势与大数据预测基本一致,0,0,5,2022/12/20 14:45,Redmi K50 Pro,,,
4.84876E+15,MksypAYi6,5888485278,SikTJJ-08-14,疫情放开，筛选人性，我很庆幸我的小朋友很靠谱，让我很安心,,延安·延安市人民医院,,,0,0,0,2022/12/20 14:45,nova6SE好看拍出来看,['https://wx2.sinaimg.cn/large/006qvu10ly1h9a9u104mnj310h10h0xn.jpg'],,
4.84876E+15,Mksypg1W5,5620528941,BABY-_QLQ,记录一下感染新冠病毒的时刻…疫情三年结束了，国家放开了，身边陆陆续续的人成了“小阳人”一开始我自我感觉良好，单位办公桌那一排就剩我一个人，正要说打工之逐渐消失的同事…然而话刚说完第二天我也倒下了，第一天就是嗓子疼一直在喝水，第二天开始发烧一天喝了退烧药还会烧，几乎白天晚上都在昏睡当中，也没胃口吃饭，第三天还是会烧，晚上退烧了；第四天的时候好多了浑身开始没有力气嗓子疼；第五天还是嗓子疼…今天第五天应该在两天就转阴了，最近也有一直狂喝水还是上火，牙疼病又犯了，嘴上也起泡，贼拉难受?病毒快点消失吧……,,,,,0,2,1,2022/12/20 14:45,HUAWEI P40 5G,"['https://wx2.sinaimg.cn/large/0068nakBly1h9a9vhotgzj30u01t0k2t.jpg', 'https://wx1.sinaimg.cn/large/0068nakBly1h9a9vhyhq4j30u01t0tew.jpg', 'https://wx3.sinaimg.cn/large/0068nakBly1h9a9vi9klwj30u01t0qc5.jpg', 'https://wx3.sinaimg.cn/large/0068nakBly1h9a9viq8q5j30u01t0151.jpg', 'https://wx1.sinaimg.cn/large/0068nakBly1h9a9vj11pqj30u01t0gsy.jpg', 'https://wx4.sinaimg.cn/large/0068nakBly1h9a9vj8szoj30u01t0q8y.jpg', 'https://wx4.sinaimg.cn/large/0068nakBly1h9a9vjhoh0j30u01t0q7y.jpg', 'https://wx4.sinaimg.cn/large/0068nakBly1h9a9vjq1zuj30u01t07ay.jpg', 'https://wx3.sinaimg.cn/large/0068nakBly1h9a9vki1a2j32io21o7wh.jpg']",,
4.84876E+15,MksydwgJt,6812320207,咕琭琭lulu,真不懂疫情为什么这么极端，你要放开，那你也得先把药和抗原足够吧，什么都没准备好，说放开就放开，然后医疗又跟不上，买药抢到抢不到，就不能先有一个过渡期吗？,,,,,0,0,0,2022/12/20 14:44,荣耀30 Pro 5G,,,
4.84876E+15,MksyahlSc,3821861152,北京Fund,疫情：从放开起，30天感染率达到90%，30到60天，因为群体免疫，病毒逐渐消失。这是最美好的预测。,,,,,6,19,80,2022/12/20 14:44,,,,
4.84876E+15,Mksy9AcLV,1548894687,覃杨导演,为什么突然放开了，除了肺炎病毒减弱，还有一个最主要的原因，大家都没说，国际卫生组织下个月要宣布疫情结束。一旦宣布结束，我国再不放开，就把我们定为疫区，到时候对外往来，出口都要受限制。这才是最主要的。其实，风控了三年，很多产业已经濒临死亡！太难了！特别是电影行业，电影院都要倒闭了！如今来了一个阿凡达2，可是也无法救市！太难了！电影#疫情三年我们都经历了什么#,,,,疫情三年我们都经历了什么,0,0,0,2022/12/20 14:44,iPhone客户端,['https://wx4.sinaimg.cn/large/5c5241dfly1h9a9v0h73qj20u00ftjvb.jpg'],,
4.84876E+15,Mksy1m6Hg,5749938286,那就明天再见叭hh,自打这疫情放开滁州大街跟年三十晚上一样一个人都没有,,,,,0,2,0,2022/12/20 14:44,iPhone客户端,,,
4.84876E+15,MksxL5Zr9,1841994270,仙芝楼灵芝,当前疫情防控形势下，社会面逐步放开。我们都知道，人体免疫力是抵御病毒的关键。免疫力低，各种疾病容易乘机而入。是否易感染、感染后症状轻重也都与免疫力的强弱有关。中年正是“上有老，下有小”的年纪，哪怕身体出半点差错，都可能给家庭带来巨大冲击。但老年人的免疫功能相对较弱，且多合并慢性疾病，是新冠疫情的重症及死亡病例的高危人群。究竟是什么因素在消耗晚年健康？老年人又该怎样提高机体免疫力？【四大因素，消耗晚年健康】55~65岁之间，身体机能下降得较快，体力也开始逐渐变差，是防病和抗衰老的关键时期。1、身体功能差近年来，我国居民人均寿命虽然稳步上升，居民健康素养也达到新高，但是不同年龄段的情况存在较大差异。从预期健康寿命来看，55~65岁人群健康风险较大。2、内脏脂肪多55岁后，人体基础代谢率越来越低，胖起来很容易。再加上这一阶段的人普遍压力大、应酬多、睡眠差，更容易堆积脂肪；而内脏脂肪过多，会增加心脑血管疾病的发病率。3、慢性病高发据全国死因监测系统数据，75%以上老年人至少患有1种慢性病。65岁以上老年人死因前三位分别是心血管疾病、脑血管疾病和恶性肿瘤，占到老年人群死亡的70%以上。4、抑郁心态差世界卫生组织指出，抑郁症发病率高峰为老年人群，其中55~74岁女性患病率高出7.5%。一旦进入更年期，无论男女都会出现不同程度的敏感、紧张，甚至会产生孤独、恐惧感。长期下去，容易患上抑郁症。●如何延长健康寿命，提高生命质量，是一生的课题。中年人通过合理膳食、运动和调整心态，完全可以延缓衰老进程。若能尽早让“仙草”灵芝参与其中，将更有助于晚年幸福，享有更多的健康寿命。,,,,,0,0,0,2022/12/20 14:43,新版微博 weibo.com,['https://wx4.sinaimg.cn/large/6dca9a1ely1h9a9tzkbiaj20p00ant8r.jpg'],,
4.84875E+15,Mkscqd5US,2045565904,tofu2021,如果一个地市爆发校园疫情，那么这个地方的教育局、卫健局需要负很大的责任！鼓吹第四针的时候，那些18岁以下的未成年人怎么办？！你们全部人都看了两针疫苗的抗体中和抗体数据了吗？你不停课，你放开，是不是有能力为那些二胎三胎家庭负全责？3个月以下不能自己服用乙酰氨基酚，大宝传染一家人。那些支持放开的人让未成年人在学校做自己的第一责任人？一个没有完全民事行为能力的人，你让他们如何成为自己的第一责任人？,,,,,0,0,0,2022/12/20 13:50,iPhone 12,,,
4.84875E+15,Mksc6rjp9,7183722112,二零二七-,妈你看到了吗国家保护了大家三年最近全面放开了短短一周的时间几乎所有人都变成了小?人不过你也不要太担心哦我们轻症都还好老头也算是有人照顾着很早就觉得这个世界大概是病了从你走后面对疫情的这两年我时常在想那些生病需要经常去医院的人该有多难全面放开后有基础疾病的那些老老少少的家人得有多操心只是想想就觉得有些许担忧或是可怕希望大家都能平安度过吧另一个平行时空里的你还好吗临近年关我又开始焦虑了想逃避所有没有你的节日一定要保护好自己照顾好自己想我的话就来我梦里找我哦一如既往的爱你想你,,,,,0,0,0,2022/12/20 13:50,iPhone客户端,,,
4.84875E+15,Mksc6lOaT,5736979048,lyou2004,疫情肆虐，北京放开后第一批?，上周一开始，昨天转阴，咳嗽继续。期间陪孩子去了一趟首钢园，儿子已然长大，帅气大男孩，看了阿根廷和法国的决赛，比赛导演组干得不错，很精彩也很感人，梅西实至名归，姆巴佩新王崛起，足球精神继续传承。今天上午开了中心的研讨会，主持一上午，嗓子痛。会议开的不错，老朋友，新朋友，继续奋斗。,,,,,0,0,1,2022/12/20 13:50,小米10 至尊纪念版,"['https://wx1.sinaimg.cn/large/006gfMk8ly1h9a84lswufj30u0140grk.jpg', 'https://wx4.sinaimg.cn/large/006gfMk8ly1h9a84m6bhgj30u0140wk1.jpg', 'https://wx2.sinaimg.cn/large/006gfMk8ly1h9a882lxckj30j60j6764.jpg', 'https://wx1.sinaimg.cn/large/006gfMk8ly1h9a882wihsj30u01l5dmx.jpg', 'https://wx2.sinaimg.cn/large/006gfMk8ly1h9a84mgldtj31980u07bj.jpg']",,
4.84875E+15,Mksc09Bz2,3879557661,吴小小未央,全国都放开了，只有电商还在管控吗？一催发货就是疫情管控，可真是为商家找足了借口，管你妹的控，你还不如说全?了我还能接受,,,,,0,2,0,2022/12/20 13:49,iPhone客户端,,,
4.84875E+15,MksbRzgV1,7622357725,苏穆蔺熙,所以不管疫情放不放开，我们都未能谋面，不知道什么时候可以见一面呢，或许有机会，或许这辈子都没有机会，那就希望你们平安喜乐吧！@TFBOYS-易烊千玺@时代少年团-贺峻霖,,,"TFBOYS-易烊千玺,时代少年团-贺峻霖",,0,0,3,2022/12/20 13:49,,,,
4.84875E+15,Mksb07vNp,7302688102,我就打想你怎么了,#抗原试剂一盒难求局面或将扭转#疫情3年，为什么会突然这样一下子放开。不是应该慢慢放开吗？3年的准备，为什么还会出现大街上，药店中，备的药不足的情况。为什么医院排队几小时医生缺只能给你2颗布诺芬。这些难道不是应该这几年好好准备吗？,,,,抗原试剂一盒难求局面或将扭转,0,0,3,2022/12/20 13:47,微博搜索,,,
4.84875E+15,MksaZvRO7,5868202030,小杜吃软不吃硬,倒不是说不能出去玩儿有多难受只是觉得疫情好像剥夺了我对生活的部分掌控感日常的生活秩序突然就坍塌掉了但自己又没有任何力量去改变它在外界不断变动的情况下独善其身，尽量去控制好自己的情绪和节奏好像就已经是我们能做到的全部了12.7“新十条”发布，全国放开12.13行程卡正式下线一切好像完全混乱了起来想起好久之前看疫情纪录片《在一起》的时候，有一种雨过天晴后回顾历史的魔幻感相册里很多图还没来得及发，一个时代已经结束但如此看来可能一切才刚刚开始而我们都身处于历史中以前大家会说疫情结束后我们去看海看烟花看演出，现在已经没有人再说“疫情结束”这种话了，未知和遥遥无期才最可怕可就像“年年亦如此，我亦盼年年”疫情结束的那天我们去看海看烟花看演出吧～（附一些还没发就成为历史的照片）,,,,,0,0,8,2022/12/20 13:47,,"['https://wx1.sinaimg.cn/large/006p8npQly1h9a85ypk5oj30up0u0q5u.jpg', 'https://wx1.sinaimg.cn/large/006p8npQly1h9a85ydetmj31400u07db.jpg', 'https://wx4.sinaimg.cn/large/006p8npQly1h9a85xw0jwj30u013jq6f.jpg', 'https://wx1.sinaimg.cn/large/006p8npQly1h9a85z15krj30zw0u0go0.jpg']",,
4.84875E+15,MksaUhjgE,7366523400,芝士莓莓_Dora,要去看想见你嘛？真的好纠结啊这个疫情现在放开了谁知道旁边的人?没?,,,,,0,0,0,2022/12/20 13:47,Redmi K50 至尊版,,,
4.84875E+15,MksavakJC,5107443617,叨瑞咪发嗦啦西叨,2022年12.20疫情放开下的泰州老街，看不到人,,泰州·泰州老街,,,0,3,2,2022/12/20 13:46,Xiaomi 12,"['https://wx2.sinaimg.cn/large/005zEjoRly1h9a85p6zwvj30u0140wmy.jpg', 'https://wx4.sinaimg.cn/large/005zEjoRly1h9a85pr3dmj30u0140gvf.jpg']",,
4.84875E+15,MksaueUF9,7484349988,熊斌168,媒体发达有好有坏，疫情放开，反而更加的混乱，这是为什么，其实已经放开了，说明并不可怕了，都是在可控范围之内了，但是自媒体为了流量很多炒作满天飞，搞得人心惶惶，其实信心比什么都重要，得了就得了，没事，几天就好了！,,,,,0,0,0,2022/12/20 13:46,iPhone 12,,,
4.84873E+15,MkrOpcXur,5892151130,易辰山人,2023年（癸卯年）犯太岁的生肖有：兔（值太岁）鼠（刑太岁）鸡（冲太岁）龙（害太岁）马（破太岁）猴（克太岁），疫情放开了，凡是请符的，每人再赠送一个防疫香囊，请诸位预订从速俗语有言，“太岁当头坐，无喜必有祸”。一年一度的拜太岁法事和太岁符定制可以看主页联系山人预约以清静心而弘大愿，以智慧力而伏诸魔，九天应元雷声普化天尊。#中医养生##陈易玄##中国道家#,,,,"中医养生,陈易玄,中国道家",3,3,6,2022/12/20 12:51,鸿蒙宇宙的HarmonyOS设备,['https://wx4.sinaimg.cn/large/006qKRFEly1h9a6lr6k82j30u01kaahp.jpg'],,
4.84873E+15,MkrObhoXe,5568158370,青青子衿5337,嗨，小胖轩！刚刚结束和你的视频，你该睡觉了?爸爸妈妈也该睡觉了。我和你爸已经睡得黑白颠倒，周六早上，我开始发烧，浑身痛，不出意外是羊了，周日晚上，你爸也中招了。你这么小肯定不记得发生了什么，我来给你讲讲，不久前，3年新冠疫情放开了，我们陆续感染，主要症状是发烧，头疼，嗓子疼，咳嗽，浑身哪都疼。我知道感染会很难受，只是没想到会这么难受，原打算我先感染，等我康复把你接到身边，再等你姥他们感染，结果你太姥一个出其不意打了我一个措手不及……我猜你肯定是躲不过去了，只能祈祷你晚点发作，再等我两天，等我去接你！,,,,,0,0,1,2022/12/20 12:51,iPhone客户端,,,
4.84873E+15,MkrO04Rrz,1945916297,SlayersZH,疫情三年，第一次出现认识的人因为新冠去世从始至终我都不认为新冠是小感冒，宣布放开后也做好了国内会出现大量超额死亡的心理准备，但是这么快身边就有人因为新冠去世还是难以接受,,,,,1,13,5,2022/12/20 12:50,iPhone客户端,['https://wx2.sinaimg.cn/large/73fc5389gy1h9a6ijz8q9j20ry17cwhd.jpg'],,
